timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1527358188923,19589,https://calfibonaccirecur.azurewebsites.net/api/calcFibonacci,200,OK,Thread Group 10-135,text,true,,322,156,9,89,19589,0,425
1527358199425,10643,https://calfibonaccirecur.azurewebsites.net/api/calcFibonacci,200,OK,Thread Group 10-142,text,true,,322,156,9,89,10643,0,423
1527358200925,10661,https://calfibonaccirecur.azurewebsites.net/api/calcFibonacci,200,OK,Thread Group 10-143,text,true,,322,156,9,87,10661,0,435
1527358202425,10919,https://calfibonaccirecur.azurewebsites.net/api/calcFibonacci,200,OK,Thread Group 10-144,text,true,,322,156,9,88,10919,0,419
1527358194895,20124,https://calfibonaccirecur.azurewebsites.net/api/calcFibonacci,200,OK,Thread Group 10-139,text,true,,322,156,9,83,20124,0,425
1527358203924,11249,https://calfibonaccirecur.azurewebsites.net/api/calcFibonacci,200,OK,Thread Group 10-145,text,true,,322,156,8,81,11249,0,433
1527358206899,10776,https://calfibonaccirecur.azurewebsites.net/api/calcFibonacci,200,OK,Thread Group 10-147,text,true,,322,156,9,86,10776,0,425
1527358208395,10970,https://calfibonaccirecur.azurewebsites.net/api/calcFibonacci,200,OK,Thread Group 10-148,text,true,,322,156,9,88,10970,0,428
1527358209895,10909,https://calfibonaccirecur.azurewebsites.net/api/calcFibonacci,200,OK,Thread Group 10-149,text,true,,322,156,9,89,10909,0,448
1527358211395,10658,https://calfibonaccirecur.azurewebsites.net/api/calcFibonacci,200,OK,Thread Group 10-150,text,true,,322,156,9,90,10658,0,416
1527358212925,10848,https://calfibonaccirecur.azurewebsites.net/api/calcFibonacci,200,OK,Thread Group 10-151,text,true,,322,156,9,89,10848,0,417
1527358214424,10436,https://calfibonaccirecur.azurewebsites.net/api/calcFibonacci,200,OK,Thread Group 10-152,text,true,,322,156,8,88,10436,0,422
