timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1527357987771,5089,https://l1zp09xozj.execute-api.us-east-1.amazonaws.com/dev/ping,200,OK,Thread Group 5-1,text,true,,553,158,4,40,5089,0,1560
1527357989299,4100,https://l1zp09xozj.execute-api.us-east-1.amazonaws.com/dev/ping,200,OK,Thread Group 5-2,text,true,,553,158,3,39,4100,0,424
1527357990787,3037,https://l1zp09xozj.execute-api.us-east-1.amazonaws.com/dev/ping,200,OK,Thread Group 5-3,text,true,,553,158,3,44,3037,0,401
1527357992300,3885,https://l1zp09xozj.execute-api.us-east-1.amazonaws.com/dev/ping,200,OK,Thread Group 5-4,text,true,,553,158,3,54,3885,0,412
1527357993802,4263,https://l1zp09xozj.execute-api.us-east-1.amazonaws.com/dev/ping,200,OK,Thread Group 5-5,text,true,,553,158,3,50,4263,0,391
1527357995300,4255,https://l1zp09xozj.execute-api.us-east-1.amazonaws.com/dev/ping,200,OK,Thread Group 5-6,text,true,,553,158,3,54,4255,0,389
1527357996771,4058,https://l1zp09xozj.execute-api.us-east-1.amazonaws.com/dev/ping,200,OK,Thread Group 5-7,text,true,,553,158,3,57,4058,0,401
1527357998270,4310,https://l1zp09xozj.execute-api.us-east-1.amazonaws.com/dev/ping,200,OK,Thread Group 5-8,text,true,,553,158,3,63,4310,0,382
1527357999770,3945,https://l1zp09xozj.execute-api.us-east-1.amazonaws.com/dev/ping,200,OK,Thread Group 5-9,text,true,,553,158,3,65,3945,0,381
1527358001270,4196,https://l1zp09xozj.execute-api.us-east-1.amazonaws.com/dev/ping,200,OK,Thread Group 5-10,text,true,,553,158,3,70,4196,0,389
1527358002801,4340,https://l1zp09xozj.execute-api.us-east-1.amazonaws.com/dev/ping,200,OK,Thread Group 5-11,text,true,,553,158,3,70,4340,0,405
1527358004301,4896,https://l1zp09xozj.execute-api.us-east-1.amazonaws.com/dev/ping,200,OK,Thread Group 5-12,text,true,,553,158,4,82,4896,0,379
1527358005801,4616,https://l1zp09xozj.execute-api.us-east-1.amazonaws.com/dev/ping,200,OK,Thread Group 5-13,text,true,,553,158,4,88,4616,0,388
1527358007299,4117,https://l1zp09xozj.execute-api.us-east-1.amazonaws.com/dev/ping,200,OK,Thread Group 5-14,text,true,,553,158,3,83,4117,0,388
1527358010300,4094,https://l1zp09xozj.execute-api.us-east-1.amazonaws.com/dev/ping,200,OK,Thread Group 5-16,text,true,,553,158,4,87,4094,0,392
1527358008800,5745,https://l1zp09xozj.execute-api.us-east-1.amazonaws.com/dev/ping,200,OK,Thread Group 5-15,text,true,,553,158,3,86,5745,0,410
1527358011770,4245,https://l1zp09xozj.execute-api.us-east-1.amazonaws.com/dev/ping,200,OK,Thread Group 5-17,text,true,,553,158,3,91,4245,0,392
1527358013269,3789,https://l1zp09xozj.execute-api.us-east-1.amazonaws.com/dev/ping,200,OK,Thread Group 5-18,text,true,,553,158,3,95,3789,0,396
1527358014770,5487,https://l1zp09xozj.execute-api.us-east-1.amazonaws.com/dev/ping,200,OK,Thread Group 5-19,text,true,,553,158,4,95,5487,0,383
1527358016270,4586,https://l1zp09xozj.execute-api.us-east-1.amazonaws.com/dev/ping,200,OK,Thread Group 5-20,text,true,,553,158,4,102,4586,0,408
1527358017799,4276,https://l1zp09xozj.execute-api.us-east-1.amazonaws.com/dev/ping,200,OK,Thread Group 5-21,text,true,,553,158,3,99,4276,0,401
1527358019299,3444,https://l1zp09xozj.execute-api.us-east-1.amazonaws.com/dev/ping,200,OK,Thread Group 5-22,text,true,,553,158,3,106,3444,0,402
1527358020800,4458,https://l1zp09xozj.execute-api.us-east-1.amazonaws.com/dev/ping,200,OK,Thread Group 5-23,text,true,,553,158,3,103,4458,0,379
1527358022299,4536,https://l1zp09xozj.execute-api.us-east-1.amazonaws.com/dev/ping,200,OK,Thread Group 5-24,text,true,,553,158,4,111,4536,0,390
1527358023800,3799,https://l1zp09xozj.execute-api.us-east-1.amazonaws.com/dev/ping,200,OK,Thread Group 5-25,text,true,,553,158,3,110,3799,0,382
1527358025299,4282,https://l1zp09xozj.execute-api.us-east-1.amazonaws.com/dev/ping,200,OK,Thread Group 5-26,text,true,,553,158,3,107,4282,0,409
1527358026771,4752,https://l1zp09xozj.execute-api.us-east-1.amazonaws.com/dev/ping,200,OK,Thread Group 5-27,text,true,,553,158,4,114,4752,0,426
1527358028271,4344,https://l1zp09xozj.execute-api.us-east-1.amazonaws.com/dev/ping,200,OK,Thread Group 5-28,text,true,,553,158,3,109,4344,0,384
1527358029771,3878,https://l1zp09xozj.execute-api.us-east-1.amazonaws.com/dev/ping,200,OK,Thread Group 5-29,text,true,,553,158,3,110,3878,0,380
1527358031271,4107,https://l1zp09xozj.execute-api.us-east-1.amazonaws.com/dev/ping,200,OK,Thread Group 5-30,text,true,,553,158,3,107,4107,0,392
1527358032800,4171,https://l1zp09xozj.execute-api.us-east-1.amazonaws.com/dev/ping,200,OK,Thread Group 5-31,text,true,,553,158,3,107,4171,0,384
1527358034300,3837,https://l1zp09xozj.execute-api.us-east-1.amazonaws.com/dev/ping,200,OK,Thread Group 5-32,text,true,,553,158,3,110,3837,0,382
1527358035799,3475,https://l1zp09xozj.execute-api.us-east-1.amazonaws.com/dev/ping,200,OK,Thread Group 5-33,text,true,,553,158,3,114,3475,0,385
1527358037299,4279,https://l1zp09xozj.execute-api.us-east-1.amazonaws.com/dev/ping,200,OK,Thread Group 5-34,text,true,,553,158,3,108,4279,0,394
1527358038800,3531,https://l1zp09xozj.execute-api.us-east-1.amazonaws.com/dev/ping,200,OK,Thread Group 5-35,text,true,,553,158,3,113,3531,0,392
1527358040300,3942,https://l1zp09xozj.execute-api.us-east-1.amazonaws.com/dev/ping,200,OK,Thread Group 5-36,text,true,,553,158,3,107,3942,0,420
1527358041771,4775,https://l1zp09xozj.execute-api.us-east-1.amazonaws.com/dev/ping,200,OK,Thread Group 5-37,text,true,,553,158,4,109,4775,0,450
1527358043271,4241,https://l1zp09xozj.execute-api.us-east-1.amazonaws.com/dev/ping,200,OK,Thread Group 5-38,text,true,,553,158,3,99,4241,0,399
1527358044771,3909,https://l1zp09xozj.execute-api.us-east-1.amazonaws.com/dev/ping,200,OK,Thread Group 5-39,text,true,,553,158,3,105,3909,0,405
1527358046271,4702,https://l1zp09xozj.execute-api.us-east-1.amazonaws.com/dev/ping,200,OK,Thread Group 5-40,text,true,,553,158,4,111,4702,0,389
1527358047800,4290,https://l1zp09xozj.execute-api.us-east-1.amazonaws.com/dev/ping,200,OK,Thread Group 5-41,text,true,,553,158,3,97,4290,0,403
1527358049299,3951,https://l1zp09xozj.execute-api.us-east-1.amazonaws.com/dev/ping,200,OK,Thread Group 5-42,text,true,,553,158,3,101,3951,0,418
1527358050799,5163,https://l1zp09xozj.execute-api.us-east-1.amazonaws.com/dev/ping,200,OK,Thread Group 5-43,text,true,,553,158,4,100,5163,0,1588
1527358052299,4655,https://l1zp09xozj.execute-api.us-east-1.amazonaws.com/dev/ping,200,OK,Thread Group 5-44,text,true,,553,158,4,101,4655,0,402
1527358053800,4274,https://l1zp09xozj.execute-api.us-east-1.amazonaws.com/dev/ping,200,OK,Thread Group 5-45,text,true,,553,158,3,91,4274,0,396
1527358055300,5935,https://l1zp09xozj.execute-api.us-east-1.amazonaws.com/dev/ping,200,OK,Thread Group 5-46,text,true,,553,158,4,92,5935,0,391
