timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1527358170740,19443,https://0qwlklexf2.execute-api.us-east-1.amazonaws.com/dev/ping,200,OK,Thread Group 3-123,text,true,,553,158,12,81,19443,0,401
1527358172267,18545,https://0qwlklexf2.execute-api.us-east-1.amazonaws.com/dev/ping,200,OK,Thread Group 3-124,text,true,,553,158,12,87,18545,0,382
1527358173767,18416,https://0qwlklexf2.execute-api.us-east-1.amazonaws.com/dev/ping,200,OK,Thread Group 3-125,text,true,,553,158,12,89,18416,0,390
1527358175267,20007,https://0qwlklexf2.execute-api.us-east-1.amazonaws.com/dev/ping,200,OK,Thread Group 3-126,text,true,,553,158,13,88,20007,0,395
1527358179740,20168,https://0qwlklexf2.execute-api.us-east-1.amazonaws.com/dev/ping,200,OK,Thread Group 3-129,text,true,,553,158,15,86,20168,0,389
1527358176767,23317,https://0qwlklexf2.execute-api.us-east-1.amazonaws.com/dev/ping,200,OK,Thread Group 3-127,text,true,,553,158,14,84,23317,0,1574
1527358181240,19729,https://0qwlklexf2.execute-api.us-east-1.amazonaws.com/dev/ping,200,OK,Thread Group 3-130,text,true,,553,158,14,90,19729,0,391
1527358182769,18292,https://0qwlklexf2.execute-api.us-east-1.amazonaws.com/dev/ping,200,OK,Thread Group 3-131,text,true,,553,158,13,88,18292,0,386
1527358185769,18961,https://0qwlklexf2.execute-api.us-east-1.amazonaws.com/dev/ping,200,OK,Thread Group 3-133,text,true,,553,158,14,85,18961,0,411
1527358194739,10751,https://0qwlklexf2.execute-api.us-east-1.amazonaws.com/dev/ping,200,OK,Thread Group 3-139,text,true,,553,158,14,90,10751,0,397
1527358184269,21688,https://0qwlklexf2.execute-api.us-east-1.amazonaws.com/dev/ping,200,OK,Thread Group 3-132,text,true,,553,158,13,84,21688,0,381
1527358187267,19860,https://0qwlklexf2.execute-api.us-east-1.amazonaws.com/dev/ping,200,OK,Thread Group 3-134,text,true,,553,158,13,87,19860,0,431
1527358188767,18723,https://0qwlklexf2.execute-api.us-east-1.amazonaws.com/dev/ping,200,OK,Thread Group 3-135,text,true,,553,158,12,84,18723,0,395
1527358190267,20501,https://0qwlklexf2.execute-api.us-east-1.amazonaws.com/dev/ping,200,OK,Thread Group 3-136,text,true,,553,158,13,79,20501,0,388
1527358191767,19139,https://0qwlklexf2.execute-api.us-east-1.amazonaws.com/dev/ping,200,OK,Thread Group 3-137,text,true,,553,158,12,78,19139,0,377
1527358193239,20035,https://0qwlklexf2.execute-api.us-east-1.amazonaws.com/dev/ping,200,OK,Thread Group 3-138,text,true,,553,158,13,89,20035,0,406
1527358199269,15363,https://0qwlklexf2.execute-api.us-east-1.amazonaws.com/dev/ping,200,OK,Thread Group 3-142,text,true,,553,158,13,87,15363,0,382
1527358205268,10892,https://0qwlklexf2.execute-api.us-east-1.amazonaws.com/dev/ping,200,OK,Thread Group 3-146,text,true,,553,158,13,87,10892,0,400
1527358196239,20654,https://0qwlklexf2.execute-api.us-east-1.amazonaws.com/dev/ping,200,OK,Thread Group 3-140,text,true,,553,158,12,80,20654,0,397
1527358197769,20807,https://0qwlklexf2.execute-api.us-east-1.amazonaws.com/dev/ping,200,OK,Thread Group 3-141,text,true,,553,158,12,81,20807,0,396
1527358200770,19342,https://0qwlklexf2.execute-api.us-east-1.amazonaws.com/dev/ping,200,OK,Thread Group 3-143,text,true,,553,158,12,84,19342,0,392
1527358202269,21050,https://0qwlklexf2.execute-api.us-east-1.amazonaws.com/dev/ping,200,OK,Thread Group 3-144,text,true,,553,158,14,87,21050,0,399
1527358203768,22106,https://0qwlklexf2.execute-api.us-east-1.amazonaws.com/dev/ping,200,OK,Thread Group 3-145,text,true,,553,158,14,85,22106,0,396
1527358208266,17845,https://0qwlklexf2.execute-api.us-east-1.amazonaws.com/dev/ping,200,OK,Thread Group 3-148,text,true,,553,158,13,84,17845,0,385
1527358215768,10737,https://0qwlklexf2.execute-api.us-east-1.amazonaws.com/dev/ping,200,OK,Thread Group 3-153,text,true,,553,158,13,93,10737,0,386
1527358206769,20741,https://0qwlklexf2.execute-api.us-east-1.amazonaws.com/dev/ping,200,OK,Thread Group 3-147,text,true,,553,158,12,83,20741,0,385
1527358211240,17485,https://0qwlklexf2.execute-api.us-east-1.amazonaws.com/dev/ping,200,OK,Thread Group 3-150,text,true,,553,158,12,80,17485,0,412
1527358212769,18632,https://0qwlklexf2.execute-api.us-east-1.amazonaws.com/dev/ping,200,OK,Thread Group 3-151,text,true,,553,158,13,88,18632,0,390
1527358209739,22532,https://0qwlklexf2.execute-api.us-east-1.amazonaws.com/dev/ping,200,OK,Thread Group 3-149,text,true,,553,158,13,83,22532,0,382
1527358214268,21057,https://0qwlklexf2.execute-api.us-east-1.amazonaws.com/dev/ping,200,OK,Thread Group 3-152,text,true,,553,158,14,87,21057,0,384
1527358226240,10809,https://0qwlklexf2.execute-api.us-east-1.amazonaws.com/dev/ping,200,OK,Thread Group 3-160,text,true,,553,158,14,92,10809,0,398
1527358217269,20172,https://0qwlklexf2.execute-api.us-east-1.amazonaws.com/dev/ping,200,OK,Thread Group 3-154,text,true,,553,158,13,89,20172,0,374
1527358220268,19250,https://0qwlklexf2.execute-api.us-east-1.amazonaws.com/dev/ping,200,OK,Thread Group 3-156,text,true,,553,158,13,84,19250,0,385
1527358218768,21266,https://0qwlklexf2.execute-api.us-east-1.amazonaws.com/dev/ping,200,OK,Thread Group 3-155,text,true,,553,158,13,90,21266,0,388
1527358224739,17856,https://0qwlklexf2.execute-api.us-east-1.amazonaws.com/dev/ping,200,OK,Thread Group 3-159,text,true,,553,158,13,85,17855,0,380
1527358221768,22014,https://0qwlklexf2.execute-api.us-east-1.amazonaws.com/dev/ping,200,OK,Thread Group 3-157,text,true,,553,158,13,84,22014,0,399
1527358223240,22345,https://0qwlklexf2.execute-api.us-east-1.amazonaws.com/dev/ping,200,OK,Thread Group 3-158,text,true,,553,158,13,82,22345,0,415
1527358236769,10893,https://0qwlklexf2.execute-api.us-east-1.amazonaws.com/dev/ping,200,OK,Thread Group 3-167,text,true,,553,158,14,94,10893,0,391
1527358229270,19263,https://0qwlklexf2.execute-api.us-east-1.amazonaws.com/dev/ping,200,OK,Thread Group 3-162,text,true,,553,158,13,82,19263,0,388
1527358227770,21369,https://0qwlklexf2.execute-api.us-east-1.amazonaws.com/dev/ping,200,OK,Thread Group 3-161,text,true,,553,158,13,90,21369,0,385
1527358230769,18722,https://0qwlklexf2.execute-api.us-east-1.amazonaws.com/dev/ping,200,OK,Thread Group 3-163,text,true,,553,158,12,87,18722,0,394
1527358232270,18298,https://0qwlklexf2.execute-api.us-east-1.amazonaws.com/dev/ping,200,OK,Thread Group 3-164,text,true,,553,158,12,93,18298,0,432
1527358233770,19289,https://0qwlklexf2.execute-api.us-east-1.amazonaws.com/dev/ping,200,OK,Thread Group 3-165,text,true,,553,158,12,83,19289,0,408
1527358235269,22509,https://0qwlklexf2.execute-api.us-east-1.amazonaws.com/dev/ping,200,OK,Thread Group 3-166,text,true,,553,158,15,84,22509,0,387
1527358247239,10787,https://0qwlklexf2.execute-api.us-east-1.amazonaws.com/dev/ping,200,OK,Thread Group 3-174,text,true,,553,158,14,91,10787,0,382
1527358238239,23083,https://0qwlklexf2.execute-api.us-east-1.amazonaws.com/dev/ping,200,OK,Thread Group 3-168,text,true,,553,158,15,88,23083,0,394
1527358241239,20178,https://0qwlklexf2.execute-api.us-east-1.amazonaws.com/dev/ping,200,OK,Thread Group 3-170,text,true,,553,158,14,87,20178,0,383
